user_id,username,real_name,email,phone,gender,age,province,city,registration_date,membership_level,total_orders,total_spent,avg_order_value,first_order_date,last_order_date,total_reviews,avg_rating_given,account_age_days
165,user_000165,程强帅,user_000165@outlook.com,16250553267,男,38,陕西,西安,2020-11-10,金卡会员,5,2843.05,568.61,2024-12-30,2026-05-13,7,2.9,2089
166,user_000166,贺娟,user_000166@sina.com,17924483726,女,35,云南,保山,2024-09-18,普通会员,3,275.75,91.92,2025-11-08,2026-03-19,2,5.0,681
167,user_000167,龚毅飞,user_000167@outlook.com,17779388949,男,23,北京,通州区,2020-11-06,银卡会员,5,12396.11,2479.22,2024-12-18,2026-06-12,6,3.7,2093
168,user_000168,方文伟,user_000168@163.com,13286728774,男,41,广东,广州,2022-05-31,普通会员,1,383.51,383.51,2026-02-11,2026-02-11,1,5.0,1522
169,user_000169,周毅,user_000169@gmail.com,16869104076,男,22,广东,惠州,2019-03-08,普通会员,1,288.49,288.49,2026-03-04,2026-03-04,2,3.5,2702
170,user_000170,唐敏,user_000170@qq.com,18296965241,女,28,西藏,山南,2025-02-16,普通会员,2,74.04,37.02,2025-06-13,2026-06-05,2,4.5,530
171,user_000171,高雪洁,user_000171@163.com,18573180204,女,44,湖北,襄阳,2021-12-14,钻石会员,5,1358.57,271.71,2025-06-06,2026-03-24,9,4.4,1690
172,user_000172,熊鑫,user_000172@gmail.com,13410719129,男,44,江西,上饶,2023-09-07,金卡会员,3,541.9,180.63,2025-10-24,2026-06-05,2,5.0,1058
173,user_000173,韩娟,user_000173@163.com,19433702657,女,57,江苏,无锡,2020-11-14,普通会员,3,498.19,166.06,2025-07-28,2026-06-17,1,1.0,2085
174,user_000174,钟浩,user_000174@163.com,17149635501,男,39,河南,郑州,2024-06-08,普通会员,6,1472.86,245.48,2025-07-09,2026-02-02,8,4.5,783
175,user_000175,梁慧雪,user_000175@163.com,17353110158,女,57,广东,东莞,2019-09-05,普通会员,3,4328.95,1442.98,2024-09-04,2026-06-25,1,2.0,2521
176,user_000176,段涛,user_000176@163.com,15567313700,男,27,云南,曲靖,2023-01-16,银卡会员,2,751.16,375.58,2026-02-05,2026-03-15,1,5.0,1292
177,user_000177,江莉,user_000177@gmail.com,18174931756,女,18,四川,绵阳,2018-09-12,普通会员,3,1402.18,467.39,2024-08-23,2026-04-01,2,3.0,2879
178,user_000178,许明,user_000178@sina.com,13730217373,男,33,陕西,渭南,2018-09-29,金卡会员,4,1638.28,409.57,2024-03-22,2026-05-22,1,5.0,2862
179,user_000179,廖静,user_000179@163.com,14970101492,女,19,广东,广州,2019-07-16,普通会员,3,282.66,94.22,2024-04-04,2025-12-29,3,4.3,2572
180,user_000180,吕飞,user_000180@sina.com,16218922400,男,27,山东,淄博,2023-08-09,银卡会员,0,0.0,0.0,,,0,0.0,1087
181,user_000181,石平,user_000181@163.com,16138654966,男,37,江苏,徐州,2018-12-02,银卡会员,2,2133.32,1066.66,2024-12-07,2026-05-09,2,5.0,2798
182,user_000182,雷浩,user_000182@sina.com,13251435804,男,31,北京,丰台区,2020-01-28,普通会员,2,622.76,311.38,2025-11-16,2026-02-17,0,0.0,2376
183,user_000183,罗雨桐,user_000183@sina.com,19711800450,女,32,江苏,南通,2018-07-27,普通会员,0,0.0,0.0,,,0,0.0,2926
184,user_000184,廖芳,user_000184@qq.com,13531195960,女,20,湖北,宜昌,2018-02-04,普通会员,2,234.53,117.26,2026-05-19,2026-06-25,1,5.0,3099
185,user_000185,钟帅帅,user_000185@163.com,19276934779,男,26,上海,长宁区,2018-04-24,普通会员,0,0.0,0.0,,,0,0.0,3020
186,user_000186,蒋雯,user_000186@gmail.com,16605485625,女,29,上海,浦东新区,2020-11-21,钻石会员,18,3238.33,179.91,2024-05-09,2026-06-24,8,4.2,2078
187,user_000187,熊颖莉,user_000187@qq.com,16504224640,女,30,四川,泸州,2025-09-13,普通会员,4,4652.8,1163.2,2026-01-02,2026-04-22,0,0.0,321
188,user_000188,蔡梅雯,user_000188@163.com,16948617541,女,36,浙江,温州,2025-12-12,普通会员,1,154.54,154.54,2026-01-01,2026-01-01,1,3.0,231
189,user_000189,廖静,user_000189@qq.com,18827711488,女,30,江苏,扬州,2025-09-08,普通会员,6,709.71,118.29,2025-09-08,2026-06-10,4,3.5,326
190,user_000190,万帅杰,user_000190@163.com,19160580197,男,26,四川,泸州,2020-07-09,普通会员,1,316.28,316.28,2025-07-31,2025-07-31,0,0.0,2213
191,user_000191,张伟,user_000191@outlook.com,18557082678,男,43,上海,长宁区,2023-05-17,普通会员,1,186.59,186.59,2025-08-06,2025-08-06,1,1.0,1171
192,user_000192,严美玲,user_000192@gmail.com,16504441442,女,59,上海,长宁区,2024-01-13,普通会员,7,2468.98,352.71,2024-09-16,2026-04-30,6,3.2,930
193,user_000193,卢慧,user_000193@gmail.com,17426708805,女,36,安徽,芜湖,2020-04-13,普通会员,4,426.14,106.54,2024-11-10,2026-03-31,4,4.2,2300
194,user_000194,武蕾,user_000194@163.com,19015137862,女,55,上海,徐汇区,2023-03-02,普通会员,1,259.5,259.5,2026-06-16,2026-06-16,2,3.5,1247
195,user_000195,蔡文,user_000195@gmail.com,16849704241,男,32,福建,泉州,2024-07-28,普通会员,4,1038.73,259.68,2025-04-14,2026-06-02,6,4.0,733
196,user_000196,吴刚,user_000196@qq.com,16981420768,男,21,江苏,扬州,2020-07-17,银卡会员,2,1351.19,675.6,2025-11-05,2026-03-14,2,3.5,2205
197,user_000197,林颖,user_000197@163.com,13700681436,女,19,内蒙古,包头,2021-08-19,银卡会员,2,135.89,67.94,2025-02-17,2026-01-05,0,0.0,1807
198,user_000198,郑艳,user_000198@qq.com,15972397661,女,22,北京,西城区,2021-02-15,普通会员,2,1328.94,664.47,2025-09-10,2026-02-10,2,4.0,1992
199,user_000199,萧佳怡,user_000199@qq.com,18054171500,女,53,重庆,九龙坡区,2023-09-14,普通会员,3,1248.66,416.22,2025-12-28,2026-06-27,4,4.0,1051
200,user_000200,钱蕾,user_000200@163.com,19760175180,女,34,四川,成都,2025-12-25,金卡会员,4,1727.16,431.79,2026-01-01,2026-06-26,2,4.0,218
201,user_000201,贾秀英,user_000201@126.com,13778428455,女,35,北京,西城区,2021-09-05,普通会员,1,223.02,223.02,2025-12-24,2025-12-24,1,5.0,1790
202,user_000202,龚强,user_000202@gmail.com,16618677066,男,24,广东,东莞,2018-08-06,普通会员,2,269.66,134.83,2025-10-30,2026-03-23,0,0.0,2916
203,user_000203,钟辉强,user_000203@sina.com,16219228349,男,29,江苏,常州,2021-07-15,普通会员,2,305.01,152.5,2025-12-16,2026-02-25,1,5.0,1842
204,user_000204,文蕾,user_000204@126.com,19143092152,女,29,广东,广州,2023-03-27,普通会员,3,2786.8,928.93,2024-03-11,2025-09-04,3,3.7,1222
205,user_000205,顾芳,user_000205@qq.com,16259783367,女,27,浙江,杭州,2022-09-13,普通会员,2,147.97,73.99,2025-08-01,2025-11-16,2,3.5,1417
206,user_000206,史平亮,user_000206@gmail.com,15089120599,男,44,贵州,六盘水,2023-09-23,银卡会员,6,2836.14,472.69,2025-08-23,2026-05-20,10,4.4,1042
207,user_000207,高健亮,user_000207@sina.com,19447698801,男,23,浙江,金华,2021-04-12,普通会员,1,44.2,44.2,2026-04-27,2026-04-27,0,0.0,1936
208,user_000208,郑静秀英,user_000208@gmail.com,14256208361,女,25,江苏,扬州,2018-07-17,普通会员,5,426.16,85.23,2024-03-20,2026-05-31,6,4.5,2936
209,user_000209,万帅,user_000209@gmail.com,18088025701,男,18,河北,保定,2020-05-06,银卡会员,3,1047.38,349.13,2024-04-05,2026-05-27,0,0.0,2277
210,user_000210,邵健,user_000210@sina.com,19620637035,男,19,辽宁,大连,2018-10-29,普通会员,4,1172.74,293.19,2025-04-29,2026-03-11,2,4.0,2832
211,user_000211,徐萍,user_000211@outlook.com,15959151676,女,42,北京,朝阳区,2023-06-02,普通会员,2,613.23,306.62,2025-08-08,2026-03-16,0,0.0,1155
212,user_000212,钟雪,user_000212@gmail.com,19166296586,女,20,山东,青岛,2025-11-14,普通会员,3,1049.48,349.83,2026-01-26,2026-03-25,1,5.0,259
213,user_000213,萧晓燕,user_000213@gmail.com,19360253687,女,22,四川,南充,2019-02-09,金卡会员,7,945.79,135.11,2025-04-24,2026-03-27,6,3.5,2729
214,user_000214,邹亮,user_000214@outlook.com,14209225450,男,18,上海,浦东新区,2025-08-01,普通会员,3,363.39,121.13,2025-09-09,2026-04-22,3,3.3,364
215,user_000215,薛红,user_000215@163.com,19806940978,女,18,广东,广州,2025-07-22,普通会员,5,14988.84,2997.77,2025-07-24,2026-01-06,4,3.5,374
216,user_000216,戴俊,user_000216@163.com,19738718341,男,28,北京,通州区,2020-09-20,普通会员,3,310.9,103.63,2025-07-20,2026-06-09,3,4.7,2140
217,user_000217,孙洋,user_000217@163.com,19000665848,男,30,浙江,嘉兴,2020-04-25,银卡会员,5,862.92,172.58,2024-06-08,2026-06-13,1,4.0,2288
218,user_000218,向思琪,user_000218@126.com,15393004603,女,28,广东,中山,2024-01-04,普通会员,0,0.0,0.0,,,0,0.0,939
219,user_000219,高霞,user_000219@126.com,18560897064,女,28,浙江,杭州,2022-10-14,银卡会员,5,1513.5,302.7,2026-04-20,2026-06-06,6,4.3,1386
220,user_000220,武颖,user_000220@sina.com,17375904479,女,29,湖南,岳阳,2021-11-12,普通会员,0,0.0,0.0,,,0,0.0,1722
221,user_000221,张雪,user_000221@outlook.com,13583047027,女,37,河南,洛阳,2020-05-19,普通会员,4,1411.91,352.98,2025-11-28,2026-02-11,0,0.0,2264
222,user_000222,张晓燕慧,user_000222@outlook.com,18890276451,女,31,湖南,株洲,2022-04-17,普通会员,3,1140.19,380.06,2025-03-24,2026-05-24,4,3.5,1566
223,user_000223,白刚,user_000223@qq.com,14005019857,男,30,山东,淄博,2018-12-12,银卡会员,2,321.0,160.5,2024-10-27,2026-02-06,1,4.0,2788
224,user_000224,严鹏军,user_000224@163.com,15473880842,男,35,安徽,淮南,2018-06-05,银卡会员,4,603.92,150.98,2024-08-31,2026-05-29,1,2.0,2978
225,user_000225,邵军龙,user_000225@sina.com,16406282850,男,43,江西,宜春,2022-01-05,银卡会员,5,608.99,121.8,2024-04-27,2026-01-04,2,4.5,1668
226,user_000226,胡平,user_000226@126.com,16255320528,男,43,安徽,芜湖,2020-07-25,银卡会员,5,844.84,168.97,2025-07-13,2026-06-24,3,5.0,2197
227,user_000227,冯浩军,user_000227@gmail.com,15155013524,未知,21,上海,静安区,2022-12-30,普通会员,4,1132.88,283.22,2024-11-19,2026-05-25,6,3.3,1309
228,user_000228,施俊毅,user_000228@gmail.com,16117887505,男,32,广东,珠海,2018-05-22,钻石会员,5,1602.02,320.4,2025-05-21,2026-04-30,6,3.5,2992
229,user_000229,姜莉,user_000229@outlook.com,13391841805,女,49,四川,南充,2018-04-14,普通会员,3,510.11,170.04,2024-10-23,2026-04-10,2,2.0,3030
230,user_000230,侯丽,user_000230@qq.com,18141200740,女,36,浙江,嘉兴,2021-05-23,普通会员,4,460.5,115.12,2024-12-31,2026-04-21,1,4.0,1895
231,user_000231,梁颖丽,user_000231@qq.com,15515699332,女,48,上海,徐汇区,2018-04-18,普通会员,2,1824.22,912.11,2024-04-29,2025-12-13,2,3.0,3026
232,user_000232,潘静,user_000232@sina.com,16692689947,女,32,广东,珠海,2025-01-28,钻石会员,6,1013.42,168.9,2025-04-12,2026-06-30,3,3.7,549
233,user_000233,尹娟,user_000233@outlook.com,14879309252,女,31,海南,万宁,2021-06-06,普通会员,3,3786.29,1262.1,2025-06-07,2026-05-01,6,3.0,1881
234,user_000234,顾敏霞,user_000234@163.com,19390605636,女,35,浙江,绍兴,2019-09-19,银卡会员,7,2359.23,337.03,2024-08-02,2026-05-24,4,3.8,2507
235,user_000235,戴伟,user_000235@sina.com,19071241373,男,31,江苏,苏州,2018-07-27,普通会员,3,497.77,165.92,2026-01-23,2026-06-18,1,3.0,2926
236,user_000236,温萍思琪,user_000236@sina.com,17491258193,女,32,北京,通州区,2025-07-12,银卡会员,3,519.73,173.24,2026-03-06,2026-04-17,1,4.0,384
237,user_000237,张飞,user_000237@sina.com,16694364365,男,33,河南,开封,2019-12-28,普通会员,4,1060.33,265.08,2025-11-03,2026-03-28,2,5.0,2407
238,user_000238,莫明,user_000238@163.com,18314594568,男,41,江苏,常州,2022-03-25,银卡会员,6,2190.37,365.06,2024-04-15,2026-03-15,3,2.7,1589
239,user_000239,石佳怡,user_000239@gmail.com,19150895146,女,24,北京,通州区,2022-10-29,普通会员,1,157.78,157.78,2026-03-21,2026-03-21,0,0.0,1371
240,user_000240,钟华,user_000240@163.com,18318798976,男,25,内蒙古,呼伦贝尔,2022-10-23,普通会员,3,2090.76,696.92,2024-12-03,2026-05-20,1,3.0,1377
241,user_000241,程玲,user_000241@qq.com,19330230423,女,32,辽宁,鞍山,2019-12-19,普通会员,1,179.03,179.03,2026-02-03,2026-02-03,0,0.0,2416
242,user_000242,吕晶晶,user_000242@126.com,14388319602,女,35,河南,南阳,2021-11-29,普通会员,3,4206.43,1402.14,2024-12-22,2025-11-16,3,4.7,1705
243,user_000243,雷敏,user_000243@outlook.com,15092704004,女,22,黑龙江,大庆,2018-06-30,普通会员,5,1442.27,288.45,2024-06-15,2026-02-25,11,4.0,2953
244,user_000244,叶平毅,user_000244@gmail.com,14866684707,男,27,江苏,常州,2019-10-03,普通会员,3,246.5,82.17,2025-03-10,2026-06-07,3,3.7,2493
245,user_000245,龚飞,user_000245@qq.com,18260275789,男,36,河南,郑州,2022-12-28,普通会员,3,709.0,236.33,2025-10-07,2026-05-14,7,4.0,1311
246,user_000246,何芳,user_000246@sina.com,16636805373,女,23,上海,徐汇区,2022-09-05,普通会员,3,688.64,229.55,2025-03-12,2026-06-08,1,4.0,1425
247,user_000247,白明,user_000247@outlook.com,17088233097,男,52,山东,青岛,2023-04-04,钻石会员,3,496.02,165.34,2025-08-08,2026-04-29,0,0.0,1214
248,user_000248,戴平博,user_000248@163.com,13199824770,未知,20,北京,朝阳区,2021-11-11,金卡会员,4,1238.69,309.67,2024-03-13,2026-02-05,1,5.0,1723
249,user_000249,毛亮,user_000249@outlook.com,18751862109,未知,42,上海,静安区,2023-12-04,普通会员,3,901.59,300.53,2024-01-12,2026-01-17,3,4.0,970
250,user_000250,付慧,user_000250@sina.com,17636782816,女,54,江苏,南京,2019-04-16,普通会员,4,1260.25,315.06,2025-12-01,2026-04-02,2,4.5,2663
251,user_000251,张文,user_000251@outlook.com,17960066881,男,26,北京,西城区,2022-08-31,钻石会员,4,1910.83,477.71,2025-01-19,2026-04-22,5,4.2,1430
252,user_000252,文鹏毅,user_000252@qq.com,14790425284,男,29,四川,南充,2018-01-04,普通会员,2,458.22,229.11,2025-06-24,2026-06-15,3,3.7,3130
253,user_000253,杨思琪,user_000253@126.com,16580681792,女,42,湖北,宜昌,2023-08-04,普通会员,1,118.51,118.51,2024-10-05,2024-10-05,0,0.0,1092
254,user_000254,顾辉飞,user_000254@163.com,14419979703,男,26,福建,莆田,2024-02-24,银卡会员,6,2990.4,498.4,2025-01-05,2026-05-14,4,3.5,888
255,user_000255,覃博,user_000255@126.com,13080834809,男,28,北京,海淀区,2024-03-01,普通会员,2,82.22,41.11,2025-02-01,2025-06-27,0,0.0,882
256,user_000256,苏慧,user_000256@gmail.com,17544878904,女,31,上海,浦东新区,2021-11-02,金卡会员,5,5646.59,1129.32,2025-09-24,2026-06-17,2,2.0,1732
257,user_000257,石晶晶,user_000257@outlook.com,17334658672,女,50,湖南,长沙,2025-03-06,银卡会员,2,462.9,231.45,2025-07-12,2025-10-05,1,4.0,512
258,user_000258,马美玲,user_000258@126.com,16021318066,女,41,福建,龙岩,2019-08-06,银卡会员,4,1343.15,335.79,2024-01-10,2026-05-28,5,3.4,2551
259,user_000259,段艳,user_000259@sina.com,18640599743,女,28,北京,通州区,2019-08-27,银卡会员,3,949.71,316.57,2025-04-28,2026-06-14,3,4.0,2530
260,user_000260,方俊,user_000260@sina.com,18087803782,男,49,湖北,武汉,2022-02-06,普通会员,1,68.67,68.67,2024-02-27,2024-02-27,1,2.0,1636
261,user_000261,万婷思琪,user_000261@gmail.com,18537126887,女,46,辽宁,大连,2025-06-28,金卡会员,5,1280.14,256.03,2025-07-13,2026-04-23,4,3.2,398
262,user_000262,孙超,user_000262@gmail.com,13415578137,未知,29,北京,朝阳区,2022-09-17,银卡会员,5,977.12,195.42,2025-05-30,2026-04-22,6,4.3,1413
263,user_000263,熊毅,user_000263@126.com,14142175624,男,25,江苏,南京,2025-02-28,普通会员,1,189.13,189.13,2026-05-22,2026-05-22,2,3.5,518
264,user_000264,汪丽,user_000264@sina.com,16994433178,女,33,浙江,金华,2019-08-02,金卡会员,3,934.76,311.59,2024-09-28,2026-02-25,8,3.8,2555
265,user_000265,孟雪佳怡,user_000265@126.com,14730597662,女,42,云南,丽江,2020-06-27,银卡会员,2,621.64,310.82,2025-10-03,2025-12-19,3,4.7,2225
266,user_000266,黎慧晓燕,user_000266@gmail.com,13840784640,女,35,上海,浦东新区,2024-10-19,普通会员,1,70.89,70.89,2026-04-23,2026-04-23,0,0.0,650
267,user_000267,陈雪,user_000267@126.com,19157746621,女,28,浙江,湖州,2023-10-12,普通会员,4,519.37,129.84,2024-05-12,2025-10-29,2,4.0,1023
268,user_000268,杜颖,user_000268@outlook.com,17978565255,女,19,天津,南开区,2025-02-13,银卡会员,1,2231.1,2231.1,2025-11-01,2025-11-01,0,0.0,533
269,user_000269,邓辉俊,user_000269@qq.com,18424586672,男,29,浙江,温州,2023-06-18,普通会员,2,322.92,161.46,2025-01-17,2025-04-03,3,3.7,1139
270,user_000270,贺洋,user_000270@outlook.com,17299072267,男,25,湖北,十堰,2020-01-13,金卡会员,10,7621.58,762.16,2024-07-09,2026-05-23,6,4.0,2391
271,user_000271,邹秀英,user_000271@outlook.com,17406015413,女,35,北京,东城区,2022-08-14,钻石会员,7,2473.5,353.36,2024-10-24,2026-05-20,9,3.4,1447
272,user_000272,孙思琪,user_000272@qq.com,17273868833,女,40,新疆,克拉玛依,2018-06-24,普通会员,3,774.47,258.16,2025-05-02,2026-04-14,4,4.8,2959
273,user_000273,邓洁,user_000273@qq.com,17238986225,女,32,陕西,延安,2020-07-15,银卡会员,5,980.38,196.08,2024-06-26,2026-05-19,5,4.2,2207
274,user_000274,闫静,user_000274@gmail.com,18468629661,女,29,福建,厦门,2025-04-10,金卡会员,3,1362.83,454.28,2025-06-20,2026-02-24,2,4.5,477
275,user_000275,任晓燕,user_000275@163.com,13356574808,女,27,北京,通州区,2023-07-24,普通会员,1,56.21,56.21,2026-05-10,2026-05-10,1,4.0,1103
276,user_000276,钱颖,user_000276@qq.com,15371492627,女,21,北京,西城区,2022-10-30,普通会员,3,1295.0,431.67,2024-11-07,2026-06-18,3,4.7,1370
277,user_000277,汤梅,user_000277@gmail.com,14506001266,女,26,湖北,黄石,2018-06-14,普通会员,3,171.33,57.11,2025-05-06,2026-02-03,4,4.0,2969
278,user_000278,谭霞丽,user_000278@163.com,19460961490,女,26,广东,佛山,2020-07-16,银卡会员,2,726.2,363.1,2025-04-26,2026-03-09,0,0.0,2206
279,user_000279,于玲美玲,user_000279@sina.com,17100916659,女,59,福建,厦门,2024-02-07,金卡会员,6,3110.91,518.48,2025-05-18,2026-05-16,6,4.3,905
280,user_000280,薛艳,user_000280@163.com,19545430017,女,37,湖南,衡阳,2021-12-06,普通会员,4,1704.98,426.24,2024-09-08,2025-10-18,6,3.3,1698
281,user_000281,胡洁,user_000281@163.com,17462742052,女,19,重庆,沙坪坝区,2018-10-30,金卡会员,3,484.0,161.33,2025-10-12,2026-04-27,7,4.1,2831
282,user_000282,余飞,user_000282@gmail.com,19258987307,男,29,广东,深圳,2022-10-01,普通会员,2,192.08,96.04,2024-08-11,2026-03-28,1,3.0,1399
283,user_000283,张威杰,user_000283@163.com,19321665691,男,39,湖南,长沙,2020-04-27,金卡会员,3,816.33,272.11,2025-01-06,2026-02-27,1,5.0,2286
284,user_000284,沈刚,user_000284@gmail.com,13708611713,男,26,辽宁,沈阳,2024-04-12,金卡会员,6,769.65,128.28,2024-10-06,2026-05-28,1,4.0,840
285,user_000285,吕思琪,user_000285@outlook.com,18402500642,女,18,四川,泸州,2020-07-16,金卡会员,3,461.38,153.79,2025-07-05,2026-06-22,5,5.0,2206
286,user_000286,温勇,user_000286@qq.com,14764349465,男,24,重庆,沙坪坝区,2024-09-21,金卡会员,4,1482.92,370.73,2024-12-16,2026-06-24,3,3.3,678
287,user_000287,段飞伟,user_000287@163.com,14650534774,男,24,上海,静安区,2018-01-14,普通会员,2,201.1,100.55,2025-02-19,2025-06-21,2,4.0,3120
288,user_000288,邹梓涵,user_000288@gmail.com,13160285953,女,41,河南,南阳,2021-12-25,普通会员,0,0.0,0.0,,,0,0.0,1679
289,user_000289,高鑫,user_000289@outlook.com,18887559875,男,23,山西,长治,2023-10-28,普通会员,4,740.34,185.08,2025-05-09,2026-03-10,2,3.5,1007
290,user_000290,邓婷,user_000290@sina.com,17204155282,女,23,浙江,嘉兴,2018-01-01,普通会员,4,1018.35,254.59,2024-01-06,2026-06-30,3,4.7,3133
291,user_000291,高浩亮,user_000291@qq.com,19301643032,男,25,浙江,金华,2020-09-14,银卡会员,3,750.0,250.0,2025-02-06,2026-06-01,4,3.5,2146
292,user_000292,康鑫,user_000292@outlook.com,17774443329,男,37,北京,通州区,2025-10-05,金卡会员,6,583.71,97.28,2025-10-20,2026-06-20,1,2.0,299
293,user_000293,闫玲,user_000293@sina.com,18457867404,女,38,福建,福州,2025-11-13,银卡会员,2,139.1,69.55,2026-03-22,2026-04-07,0,0.0,260
294,user_000294,郝毅宇,user_000294@sina.com,19772464972,男,29,湖北,十堰,2019-10-09,银卡会员,4,264.43,66.11,2026-01-15,2026-06-14,1,2.0,2487
295,user_000295,江辉,user_000295@qq.com,19834190671,男,26,北京,通州区,2024-11-18,普通会员,1,2741.26,2741.26,2025-07-12,2025-07-12,0,0.0,620
296,user_000296,冯颖敏,user_000296@outlook.com,13099784429,女,33,河北,沧州,2024-12-17,钻石会员,8,802.76,100.34,2025-08-09,2026-05-05,4,4.8,591
297,user_000297,施晓燕艳,user_000297@163.com,17299316421,女,27,重庆,渝中区,2023-02-12,银卡会员,1,216.33,216.33,2026-04-22,2026-04-22,0,0.0,1265
